reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,MW2_GTM,RP_GTM,RP_GTM_normalized,wRP_GTM,wRP_GTM_normalized,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN10412_1.npz,1780,9696,precomputed,euclidean,1.282693018242847,1.055699037829109,0.4882197667170129,0.672353680166452,0.6610547584335306,0.764946730938515,0.9371909372773668,0.03608087042729282,1.8881363491793874,0.029485570890840654,8.830659146702801e-06,0.043820224719101124,1.3123757028781409e-05,39.89872145652771
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN10507_1.npz,1780,9412,precomputed,euclidean,1.3050230265865181,1.05656204344521,0.419482724339856,0.5390509148826053,0.5280663704701328,0.396157500434427,0.840485344829399,0.03896234517460179,2.0578449770368636,0.07779171894604768,2.056893679165724e-05,0.11404494382022472,3.0154665208943606e-05,33.47222900390625
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN10558_1.npz,1780,9946,precomputed,euclidean,1.2126027484872846,0.9859646843771103,0.4458479761128482,0.6044737476311437,0.5918913807792451,0.6312760301247503,0.9222876243870195,0.024811421004119157,0.9166918682488818,0.03450439146800502,7.3491781614494185e-06,0.046067415730337076,9.812016129997247e-06,34.97538471221924
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN10571_1.npz,1780,10000,precomputed,euclidean,1.245847103914287,1.0209744388686057,0.5913982871981885,0.658071680098568,0.6529391600657309,0.913971588098196,0.9413389141363551,0.06095982638034743,1.705933569291068,0.027603513174404015,1.0133448301910432e-05,0.04044943820224719,1.4849279809929217e-05,32.35083246231079
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN10726_1.npz,1780,9814,precomputed,euclidean,1.1716458920678632,0.9436150018697378,0.5805842970435018,0.6553351224164011,0.6480829909323047,0.8589862175638663,,0.01777640233059049,0.7245149408834016,0.015683814303638646,2.865146931611006e-06,0.019101123595505618,3.4894270360806755e-06,33.086140632629395
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN1111_1.npz,1780,9981,precomputed,euclidean,1.2377873688632366,0.9919596213396734,0.5392835390011174,0.6913836432161999,0.6793623617274588,1.0181699462312461,,0.021594079626196232,1.9521159775891987,0.013801756587202008,2.9655686693601218e-06,0.017977528089887642,3.8628122238692825e-06,28.661868572235107
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN11303_1.npz,1780,10000,precomputed,euclidean,1.0451347470846013,0.8193000406264143,0.6140225956515648,0.6459427701493823,0.6454728243873558,0.6870779044341275,1.0055548428944332,0.030811183007979612,2.01262498150768,0.002509410288582183,7.333168581479202e-07,0.006741573033707865,1.970068098687278e-06,30.31546139717102
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN11510_1.npz,1780,9965,precomputed,euclidean,1.1805855626835124,0.9505834378019422,0.33631535602210094,0.4977931749124004,0.48232507679818737,0.35627530772561805,0.8361306467641524,0.02480013388052252,1.0708089197498463,0.07904642409033877,1.5939992758689005e-05,0.10393258426966293,2.0958375533305693e-05,25.727825164794922
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN11789_1.npz,1780,6992,precomputed,euclidean,1.2009293325967207,0.9675154607414949,0.6618095409694016,0.6920445919570162,0.6917852906017333,0.9859412466587336,0.9949163635662018,0.03619472699149151,3.4526330732116035,0.00439146800501882,1.335198542115786e-06,0.0050561797752808986,1.5373000228886891e-06,25.658860445022583
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN1286_1.npz,1780,9974,precomputed,euclidean,1.261650749955248,1.0180991705286864,0.6825458281572249,0.7375364155831001,0.7359219567475549,1.2199909124889752,0.9952573191636441,0.023061065777320956,1.1212865326089816,0.002509410288582183,5.42340671835354e-07,0.0022471910112359553,4.856691184862665e-07,28.896665573120117
