reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_threshold,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,covered_fraction,MW2_GTM,RP_GTM,RP_GTM_normalized,wRP_GTM,wRP_GTM_normalized,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN21726_1.npz,1780,9963,precomputed,tanimoto,0.9994705690941533,0.11586378405094303,0.9994705690941533,0.7073860125433197,0.8717123746629851,0.8519323653279122,1.41568565610382,0.9528000201142632,0.975544427747927,0.27415730337078653,1.0022181605254394,0.0370138017565872,6.785298213856499e-06,0.052247191011235955,9.577853530932347e-06,37.92582941055298
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN21886_1.npz,1780,9192,precomputed,tanimoto,0.9994158557472463,0.10228003817340069,0.9994158557472463,0.8441251960849233,0.9338842755879391,0.9231498087942435,1.5256299213963214,0.9717090280026497,0.9914554212579211,0.13595505617977527,2.31935558381104,0.01631116687578419,6.493298915519184e-06,0.029213483146067417,1.162957131610964e-05,39.84300875663757
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN22605_1.npz,1780,9382,precomputed,tanimoto,0.9953822285920376,0.12984342113332936,0.9953822285920376,0.5564002883103919,0.7375032102330131,0.7170504288613642,0.6161015640706405,0.8829705312474803,0.9221105003070114,0.4241573033707865,0.7867407534127412,0.06148055207026349,1.7903480509686515e-05,0.0702247191011236,2.04498308389993e-05,37.54543471336365
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN22698_1.npz,1780,9998,precomputed,tanimoto,0.9996971756731258,0.12192333061080908,0.9996971756731258,0.6712307008513314,0.9096319641759807,0.888035310841942,1.4166842783703286,0.9658864337582744,0.9885755388859494,0.26685393258426965,0.8402694755454272,0.031994981179422836,6.031099185565097e-06,0.052247191011235955,9.848669370638258e-06,37.7347674369812
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN23553_1.npz,1780,9994,precomputed,tanimoto,0.9982230830647614,0.12612907210019594,0.9982230830647614,0.5477555987561138,0.7788850038570685,0.7524495033932305,1.0081004992612128,,0.9364723289334254,0.4303370786516854,0.5726599134714536,0.05959849435382685,1.1417336083108593e-05,0.08033707865168539,1.5390244952430152e-05,42.10094976425171
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN23577_1.npz,1780,9727,precomputed,tanimoto,0.9963207479563098,0.126110165549154,0.9963207479563098,0.8466774310722068,0.8695329446919126,0.8679549200008756,1.148937948436696,0.9196854607798122,0.9373965235106585,0.1449438202247191,0.8159852074231931,0.05897114178168131,2.126618888628969e-05,0.06460674157303371,2.3298500386957706e-05,35.24559187889099
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN23710_1.npz,1780,9833,precomputed,tanimoto,0.9971088978586263,0.12284590806592409,0.9971088978586263,0.5357815447431645,0.7075503015062125,0.6896655885043895,0.7424565191595169,,0.8531601897219846,0.4398876404494382,0.7885228451858489,0.09661229611041405,1.7871308936443592e-05,0.11797752808988764,2.1823442117996233e-05,40.461647748947144
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN23821_1.npz,1780,9933,precomputed,tanimoto,0.9960766714802044,0.11791654231710474,0.9960766714802044,0.7126002839516826,0.8185194465037211,0.8082709873135004,0.8712695065285954,0.8904163693230303,0.8890810544553553,0.2646067415730337,0.944024894156742,0.07841907151819323,1.9210943537039008e-05,0.09438202247191012,2.312151456930674e-05,45.18841624259949
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN24292_1.npz,1780,7510,precomputed,tanimoto,0.9996506175587906,0.1430895576711387,0.9996506175587906,0.8849290394786307,0.9493486519724884,0.9407606540865907,1.5272502526767187,0.9779161820134576,0.988402402010118,0.09157303370786517,2.0153127081471687,0.01066499372647428,2.4596387745558764e-06,0.016292134831460674,3.757411169617314e-06,38.530070304870605
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN25794_1.npz,1780,9977,precomputed,tanimoto,0.9957820808986813,0.13949573008311283,0.9957820808986813,0.552858496717833,0.7047510468651252,0.6881804154929209,0.6267933897747107,0.8653801083542961,0.8926602610088413,0.42865168539325843,0.2929971972255884,0.06085319949811794,1.3185958721152317e-05,0.07865168539325842,1.7042618720099335e-05,36.82590866088867
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN25873_1.npz,1780,9996,precomputed,tanimoto,0.9982542246040136,0.10858477273186264,0.9982542246040136,0.6298217206640225,0.8185433715199326,0.8032288406223785,1.0542020873049653,0.90952072822841,0.9353300893637523,0.30337078651685395,1.0745932630917636,0.055834378920953574,1.0524859363044971e-05,0.07808988764044944,1.4720054220631374e-05,35.5822012424469
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN25915_1.npz,1780,9948,precomputed,tanimoto,0.999747000718149,0.13725737693936768,0.999747000718149,0.9553341896404364,0.9767055291315075,0.974573221557457,1.805106278451479,,0.9944043598517291,0.038202247191011236,1.4534000282556105,0.006900878293601004,2.573994141589334e-06,0.008988764044943821,3.3527654028138085e-06,33.853315591812134
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN25929_1.npz,1780,9996,precomputed,tanimoto,0.9993513669218199,0.08820147425283067,0.9993513669218199,0.9633154008648213,0.9762757447800473,0.9749451958918762,1.6956368304932012,0.9837558955405871,0.9825053456144197,0.03089887640449438,0.7491172370643143,0.01066499372647428,2.9099573605659696e-06,0.01348314606741573,3.6788938792403083e-06,36.134968280792236
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN2611_1.npz,1780,9793,precomputed,tanimoto,0.999679447668742,0.14711359556072454,0.999679447668742,0.9854051334257157,0.9886088457573233,0.9882163574876615,1.499130275052347,0.9929797304704178,0.9979890308210619,0.012359550561797753,1.3450508492334874,0.00439146800501882,2.0190657494339405e-06,0.0050561797752808986,2.3246803564509877e-06,45.02331352233887
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN26526_1.npz,1780,9103,precomputed,tanimoto,0.999396446831289,0.1033896278633549,0.999396446831289,0.9012929076956535,0.9369959236271423,0.9323671165933409,1.5479113885589846,0.9729442327715974,0.9858867796555573,0.09662921348314607,1.3675706506031342,0.02258469259723965,6.821109210884823e-06,0.030337078651685393,9.162512428778434e-06,34.72024416923523
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN26565_1.npz,1780,9953,precomputed,tanimoto,0.9998312520451509,0.13325788045561598,0.9998312520451509,0.9022006458034283,0.9531953388620049,0.9481892456059644,1.7605610946454266,0.9794471805776344,0.993640841093993,0.07977528089887641,1.3800732492245897,0.01191969887076537,2.1527359347598646e-06,0.015168539325842697,2.73948696511517e-06,37.98858904838562
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN26744_1.npz,1780,9998,precomputed,tanimoto,0.9998662822918057,0.08981756406137459,0.9998662822918057,0.8844797542497148,0.9700196981851424,0.9619397476349243,1.7924428154191558,0.9861878398960843,0.996284609919017,0.09775280898876404,1.0981809539866305,0.011292346298619825,2.960762008028271e-06,0.015168539325842697,3.977068517525615e-06,36.50034236907959
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN26806_1.npz,1780,9813,precomputed,tanimoto,0.9985285711387731,0.09095901941990968,0.9985285711387731,0.7009042464303532,0.8348405019429911,0.8180100695393717,1.167313820251045,0.9463894465342921,0.9862443218382597,0.27078651685393257,3.255448986305978,0.031994981179422836,1.5745561604046673e-05,0.043820224719101124,2.156507122003008e-05,39.00329399108887
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN26950_1.npz,1780,9011,precomputed,tanimoto,0.9975807488251849,0.12927330894218536,0.9975807488251849,0.7353279600415286,0.8464795245659575,0.833650812059936,0.8556273342016933,,0.9331574849826787,0.2410112359550562,0.7522230065008771,0.04454203262233375,1.1916006587034175e-05,0.04887640449438202,1.3075549623965228e-05,23.54004168510437
