reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_threshold,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,covered_fraction,MW2_GTM,RP_GTM,wRP_GTM,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN19139_1.npz,1780,9953,precomputed,tanimoto,0.7907151621614041,,0.7114456552774097,0.5186599072493653,0.5394931294199098,0.5393885509849778,0.6198587512726599,0.9812474384290297,0.6455232870162417,0.0,,,,15.669651746749878
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN19659_1.npz,1780,9997,precomputed,tanimoto,0.7974014887438624,,0.7206049471777435,0.5633487832390071,0.5869425435532136,0.5868160764901519,0.6733152628905659,0.9808296114630766,0.6701065658131262,0.0,,,,19.42549180984497
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN19734_1.npz,1780,9185,precomputed,tanimoto,0.6121168054103149,0.33198509343690574,0.550598110582029,0.422257337437172,0.44088946629247144,0.4408218035609165,0.3845973320103264,0.9525962964023771,0.2801439944457116,0.1646067415730337,,,,14.718951940536499
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN19784_1.npz,1780,8755,precomputed,tanimoto,0.7370398691233037,,0.6771895643489048,0.5704255060479669,0.5831958194237221,0.5831567475822159,0.6462942299505623,0.9922904384493356,0.5514391261971379,0.0,,,,15.128908157348633
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN19801_1.npz,1780,9889,precomputed,tanimoto,0.7239202696689562,0.3422397681062311,0.655280652138058,0.4748252405184527,0.5049663899488724,0.5048026489545125,0.5018369441746453,0.9689023422699841,0.4929517217793009,0.0028089887640449437,,,,14.867628335952759
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN19861_1.npz,1780,9776,precomputed,tanimoto,0.7791276352828109,0.3347529580948845,0.7122059537735161,0.48038942941016677,0.5096108222236656,0.5094522093639174,0.6021486087313117,0.9645150544274301,0.5995476248229763,0.0028089887640449437,,,,14.720407724380493
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN1993_1.npz,1780,9986,precomputed,tanimoto,0.6775389929351399,0.3350028809084782,0.614009126882162,0.4310903399199932,0.46467352343446894,0.46441069474144697,0.4480856953523763,,0.44760406661628815,0.09382022471910112,,,,13.981239080429077
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN20878_1.npz,1780,9999,precomputed,tanimoto,0.7278605299339496,0.3353297757956206,0.6642666741212961,0.47401184190463547,0.5013707819294679,0.5012348028883943,0.529508017268318,0.9589762303814028,0.4918849272536804,0.0022471910112359553,,,,14.722090482711792
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN20884_1.npz,1780,9790,precomputed,tanimoto,0.5667225240805902,0.33250161765228087,0.5128512765347066,0.3913265646970225,0.41119129966276896,0.41110701208329187,0.33269868053096385,0.9595951850395342,0.20037003044570645,0.28820224719101123,,,,12.84399700164795
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN20900_1.npz,1780,9998,precomputed,tanimoto,0.5983131650405187,0.3365587115781647,0.5395288281535116,0.40737783689547125,0.43315306302636997,0.4330209721800007,0.34581016258973407,0.968532998603991,0.30344577929192906,0.1702247191011236,,,,15.245712280273438
